"SOIidx","start","end","formula","mass","anot","Bf_1","Bf_2","Bi_1","Bi_2","QC_00","QC_01","QC_02","QC_03","QC_04","QC_05","QC_06","QC_07","QC_08","QC_09","QC_10","QC_11","QC_12","QC_13","Suero_C01_08","Suero_C02","Suero_C03","Suero_C04","Suero_C05","Suero_C06","Suero_C07","Suero_P1_V1","Suero_P1_V3_5","Suero_P1_V4","Suero_P1_V6","Suero_P2_V1","Suero_P2_V3_5","Suero_P2_V4","Suero_P2_V6","Suero_P3_V1","Suero_P3_V3_5","Suero_P3_V4","Suero_P3_V6","Suero_P4_V1","Suero_P4_V3_5","Suero_P4_V4","Suero_P4_V6","Suero_P5_V1","Suero_P5_V3_5","Suero_P5_V4","Suero_P5_V6","Suero_P6_V1","Suero_P6_V3_5","Suero_P6_V4","Suero_P6_V6","Suero_P7_V1","Suero_P7_V3_5","Suero_P7_V4","Suero_P7_V6","Suero_P8_V1","Suero_P8_V3_5","Suero_P8_V4","Suero_P8_V6"
3324,187.5,215,"[C21H31O4S]+",379.19376,"C21H30O4S_M+H; C21H32O5S_M+H-H2O",NA,NA,NA,NA,27899.837890625,37854.7734375,33453.75390625,36948.69140625,35159.703125,36548.40234375,38782.0625,45530.25,43589.93359375,52973.6796875,47796.609375,48441.37109375,51282.3046875,47580.7109375,87868.515625,5661.982421875,NA,NA,NA,6799.42626953125,NA,88651.453125,NA,NA,47570.23046875,89005.046875,NA,33509.2265625,27777.01171875,13535.0771484375,90269.59375,NA,30363.1484375,25855.640625,43637.9375,95485.40625,44894.17578125,123824.3984375,125062.0703125,18498.46875,87235.796875,28204.89453125,NA,NA,102254.875,31225.482421875,188204.921875,71938.640625,38317.12890625,NA,58040.66015625,67206.734375,NA
3326,227.5,252.5,"[C14H20ClNO5PS]+",380.04828,"C14H16ClO5PS_M+NH4",NA,NA,NA,NA,11559.1982421875,14607.4248046875,15348.302734375,13656.6455078125,9720.3603515625,12421.701171875,13279.513671875,11062.2431640625,12042.0419921875,13251.390625,11780.6396484375,14181.6982421875,8070.54150390625,10363.07421875,13248.2783203125,9550.0888671875,NA,10830.453125,15062.853515625,NA,11729.1767578125,5881.6611328125,8957.865234375,NA,14173.2568359375,NA,10134.6044921875,12745.3681640625,8090.544921875,11102.58203125,9970.5205078125,9914.33984375,13704.390625,6221.23681640625,11840.87109375,7426.8134765625,NA,12354.6767578125,10916.08203125,11066.880859375,13490.6962890625,NA,4624.177734375,7531.20263671875,8807.7841796875,NA,7511.3583984375,14655.734375,10029.935546875,10155.1171875,6963.29296875,8019.56689453125,10119.3544921875
3327,240,252.5,"[C11H15N3O10P]+",380.04895,"C11H11N2O10P_M+NH4",NA,NA,NA,NA,11559.1982421875,9506.5986328125,15348.302734375,13656.6455078125,9720.3603515625,9484.0927734375,13279.513671875,11062.2431640625,10055.1328125,9548.4111328125,6026.16748046875,14181.6982421875,8070.54150390625,7090.615234375,12720.3798828125,NA,NA,10068.8154296875,10387.30859375,NA,11002.6259765625,NA,8957.865234375,NA,9844.6513671875,NA,10134.6044921875,7176.083984375,NA,15459.0048828125,9970.5205078125,5880.37255859375,13019.712890625,NA,NA,7426.8134765625,NA,12354.6767578125,10168.1103515625,8833.40625,13490.6962890625,NA,4468.81396484375,NA,8807.7841796875,NA,NA,11831.966796875,10029.935546875,8197.650390625,NA,NA,10119.3544921875
3329,377.5,385,"[C20H30NO6]+",380.20676,"C20H26O6_M+NH4; C20H31NO7_M+H-H2O",NA,NA,NA,NA,95009.4921875,107000.3203125,110010.15625,112613.625,110763.578125,123673.5390625,100150.015625,110959.3984375,108059.1015625,101404.796875,100854.25,98690.375,83927.1640625,91431.28125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,70416.9921875,62947.0703125,95435.1796875,46099.21875,1301465,1330811.125,63306.20703125,1115691.125,NA,NA,NA,5226.03857421875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,64345.73828125,NA
3331,330,342.5,"[C10H13N3O9P2]+",381.01215,"C10H14N3O10P2_M+H-H2O",NA,NA,NA,NA,75960.9140625,71891.78125,96759.6875,68181.9765625,100825.625,99818.046875,84121.8359375,75185.6796875,71805.109375,83458.6328125,91044.765625,78458.296875,72209.375,87196.5546875,93875.3203125,103781.78125,59179.8515625,98212.015625,75411.5390625,100580.515625,76237.7734375,108640.7421875,70357.9765625,73277.3515625,59623.83203125,84312.109375,92865.8046875,78321.9921875,81307.03125,84131.7578125,85334.21875,98564.6015625,75276.1796875,89661.9609375,80354.796875,79708.6640625,68454.3125,96633.3046875,98489.4375,79937.9453125,78169.9609375,104563.1953125,103869.5390625,68406.390625,76772.8125,84680,73920.6953125,85123.265625,87265.1171875,102294.75,63055.65234375,79743.0078125,93117.3359375
3337,45,72.5,"[C27H41O]+",381.31519,"C27H40O_M+H; C27H42O2_M+H-H2O",26269.984375,34864.21875,NA,15618.4892578125,10130.3564453125,45389.1796875,42983.37109375,51857.33203125,9811.2919921875,6227.3642578125,75830.03125,74861.0859375,70974.8203125,88670.2578125,8169.4306640625,110865.9609375,107781.984375,99970.65625,11882.056640625,5974.4189453125,5246.3486328125,6569.0263671875,6176.97314453125,22150.205078125,23646.8828125,26209.1796875,28051.705078125,5017.90771484375,7822.23095703125,5707.35498046875,7378.65087890625,7199.37158203125,8943.548828125,6292.6015625,30611.34375,35349.7421875,5403.271484375,29263.642578125,25584.73046875,6290.06640625,24532.61328125,6247.99853515625,10172.744140625,4025.01220703125,9457.4228515625,9656.09765625,13065.392578125,17306.064453125,15946.529296875,31075.1875,33661.17578125,5113.61962890625,26664.93359375,4514.98779296875,5263.46826171875,27556.599609375,4751.935546875
3339,110,127.5,"[C17H33O9]+",381.21191,"C17H32O9_M+H",NA,NA,NA,NA,16876.98046875,19622.046875,17207.8828125,20325.64453125,18329.52734375,17116.380859375,20240.396484375,18276.01171875,18340.966796875,21516.298828125,27240.6640625,31240.560546875,22055.673828125,23578.47265625,14846.212890625,NA,NA,NA,NA,NA,NA,29868.25,NA,NA,7322.28173828125,52291.1796875,NA,20312.951171875,12319.912109375,NA,47736,NA,17585.251953125,NA,8872.9716796875,46349.8203125,21413.171875,53664.80859375,79884.390625,8861.1806640625,37781.49609375,7788.7763671875,NA,NA,44585.94921875,9279.875,96931.625,24558.849609375,16819.689453125,NA,28905.87890625,27488.771484375,NA
3342,55,62.5,"[C21H35O6]+",383.24281,"C21H34O6_M+H",11579.5458984375,NA,NA,NA,34779.14453125,41180.4609375,38083.12109375,35390.04296875,43849.7578125,31621.650390625,36742.9140625,41542.02734375,41743.98828125,43790.96484375,52973.91015625,53199.11328125,43355.76953125,41639.85546875,25533.74609375,33186.4921875,37974.8359375,42679.86328125,NA,46005.84765625,31775.73046875,56991.890625,37832.5703125,48656.81640625,62859.546875,42726.828125,35817.56640625,33366.671875,40264.578125,43266.63671875,45333.359375,55276.28515625,61560.0546875,40656.63671875,34676.17578125,60424.41015625,41641.35546875,46557.38671875,29341.748046875,59898.12890625,59748.5,44626.75,NA,15899.2265625,29007.173828125,40499.41796875,39429.36328125,65584.9921875,51626.3203125,76876.5390625,66054.8359375,56858.5859375,22551.107421875
3347,320,327.5,"[C17H41N2O5P]+",384.27476,"C17H37NO5P_M+NH4",NA,NA,NA,NA,61375.875,59477.10546875,55599.27734375,57110.0546875,53156.453125,55285.44921875,58544.2734375,49126.71484375,44204.359375,32765.83984375,34318.8671875,18651.693359375,19194.595703125,18914.021484375,30467.326171875,135208.015625,34645.2421875,67131.671875,89897.875,40094.65234375,137837.53125,63692.52734375,128732.7890625,16040.396484375,196375.90625,31989.650390625,37383.76171875,66562.875,17530.96484375,24585.787109375,17297.47265625,17976.666015625,14597.1357421875,24552.8359375,19735.51171875,62472.75390625,14031.19921875,20850.388671875,35572.98828125,6909.60693359375,28308.0390625,36405.2578125,35050.34375,35367.45703125,18196.298828125,31561.291015625,30822.9921875,27103.640625,105199.8125,24552.673828125,23154.853515625,14327.0966796875,19929.4609375
3348,320,327.5,"[C21H38NO5]+",384.27445,"C21H34O5_M+NH4; C21H39NO6_M+H-H2O; C21H37NO5_M+H",NA,NA,NA,NA,61375.875,59477.10546875,55599.27734375,57110.0546875,53156.453125,55285.44921875,58544.2734375,49126.71484375,44204.359375,32765.83984375,34318.8671875,18651.693359375,19194.595703125,21261.359375,30467.326171875,135208.015625,34645.2421875,75311.3984375,89897.875,40094.65234375,137837.53125,63692.52734375,128732.7890625,21604.58984375,196375.90625,31989.650390625,37383.76171875,66562.875,17530.96484375,24585.787109375,17297.47265625,19237.642578125,14597.1357421875,26443.1796875,19735.51171875,62472.75390625,14031.19921875,20850.388671875,35572.98828125,7850.25341796875,28308.0390625,36405.2578125,35050.34375,35367.45703125,18196.298828125,31561.291015625,30822.9921875,27103.640625,118447.1328125,24552.673828125,23154.853515625,14327.0966796875,19929.4609375
3349,307.5,315,"[C22H42NO4]+",384.31083,"C22H38O4_M+NH4; C22H41NO4_M+H; C22H43NO5_M+H-H2O",3901.44555664062,3708.81884765625,NA,NA,32343.201171875,22868.353515625,28515.478515625,22471.904296875,20891.640625,26876.40625,23291.88671875,22480.541015625,25231.19921875,39610.67578125,32972.97265625,26214.287109375,22924.29296875,31656.6796875,40814.921875,70366.3515625,54159.5859375,34013.42578125,49304.48828125,20948.0078125,56056.8515625,32844.73828125,41160.70703125,8821.1826171875,78832.953125,44204.6328125,26204.9296875,48164.1484375,26003.501953125,15217.8271484375,17571.017578125,11958.865234375,20908.943359375,31447.75,14242.8310546875,88161.6328125,41392.53515625,16709.61328125,13118.0751953125,11209.283203125,10150.1884765625,16747.97265625,16000.9453125,27417.8828125,11121.46484375,50002.48046875,45557.8359375,30777.123046875,66533.9453125,7701.298828125,7337.5,NA,NA
3352,52.5,67.5,"[C21H37O6]+",385.25846,"C21H38O7_M+H-H2O; C21H36O6_M+H",64256.02734375,61484.28125,NA,43123.91015625,1156151.125,1141449.375,1252731,1226575.5,1229163.625,1215773.75,1201824,1204497.75,1054636.625,1229700.625,1193651.875,1184351,1116910.875,1192792.875,1074560,1163126,1100883.625,1524261.625,64855.046875,1285670.25,1002132.625,1978005.375,1555422.25,1743816.375,1547721.125,978551.1875,1183990.125,936181.3125,1469122.125,1419887.75,1361362.625,1347023.75,2130990.5,933546.75,1052524.25,2132985.75,990104.25,1689079.75,864810.8125,1932370.875,1613201.25,1197261.375,1055130.875,165263.6875,1451385.5,1736945.375,906631.875,2357126.75,1057288.375,1654563.25,1680579.75,1468877.5,388229.875
3354,52.5,62.5,"[C27H45O]+",385.34649,"C27H46O2_M+H-H2O; C27H44O_M+H",10127.61328125,17262.484375,NA,NA,131431.140625,156767.9375,131487.5,120594.9375,149548.90625,123665.3984375,131272.140625,130646.578125,123002.9140625,138407.921875,160661.40625,174697.765625,177168.6875,165775.28125,133207.9375,325389.96875,286524.53125,240628.46875,180929.90625,163790.5625,178996.15625,166148.484375,161953.984375,178397.03125,60617.796875,180877.734375,69051.3828125,93870.90625,117688.375,200550.96875,282781.1875,303568.09375,153214.8125,246340.203125,184772.375,356237.25,277441,90063.8515625,79660.8984375,80957.875,106754.890625,157160.578125,134008.671875,76146.9609375,141933.1875,206894.90625,238486.296875,143616.609375,128385.5859375,149776.90625,155259.859375,181765.015625,110210.2734375
3357,270,277.5,"[C21H41N2O4]+",385.30608,"C21H37NO4_M+NH4",NA,NA,NA,NA,32282.955078125,40018.76171875,53165.875,40302.41796875,26496.412109375,41740.33203125,34277.10546875,32074.283203125,34162.23046875,41617.578125,51196.921875,38554.3515625,41773.234375,50119.66015625,60264.8515625,67050.5,66283.4921875,64626.7265625,42293.66796875,56520.20703125,34340.3125,NA,24833.443359375,26080.0859375,22724.228515625,28778.361328125,28412.0859375,22708.3984375,33884.30859375,22286.64453125,45047.7421875,30643.072265625,NA,42634.234375,44093.7734375,79103.0390625,38954.125,23905.61328125,22569.69140625,20198.25,22792.7421875,33226.61328125,33599.01171875,26526.58984375,35680.35546875,48360.28125,40409.26171875,43948.79296875,38981.421875,21752.16015625,21585.51171875,22268.849609375,23582.109375
3359,175,197.5,"[C17H22O10]+",386.12075,"C17H21O10_M+H",NA,NA,NA,NA,13125.62890625,8942.845703125,9583.130859375,13359.49609375,7068.90673828125,9769.146484375,15086.37109375,16992.09375,13487.130859375,14207.6279296875,14132.849609375,11351.677734375,12138.443359375,11219.2294921875,12123.91015625,11681.134765625,14500.5712890625,14473.9296875,13363.03125,9536.7861328125,5811.7685546875,4723.7998046875,11927.1328125,9398.240234375,11463.3525390625,9037.44140625,10016.9384765625,10128.6162109375,10670.83984375,13178.9873046875,11733.455078125,15659.78125,10893.34765625,12838.57421875,14762.6484375,16400.369140625,18210.0390625,14770.203125,13581.828125,16449.005859375,16201.6025390625,7842.19580078125,5175.94384765625,8478.7783203125,11097.92578125,10958.1806640625,10337.4580078125,9000.548828125,11618.0732421875,14004.849609375,4225.49072265625,8208.646484375,17905.34765625
3360,180,187.5,"[C13H25NO10P]+",386.12106,"C13H24NO10P_M+H",NA,NA,NA,NA,13125.62890625,7292.70654296875,9198.2646484375,10377.453125,9627.6337890625,9769.146484375,15086.37109375,16992.09375,12006.2607421875,14207.6279296875,14132.849609375,11351.677734375,11742.8662109375,11219.2294921875,12123.91015625,11681.134765625,14500.5712890625,14473.9296875,13363.03125,9536.7861328125,9553.634765625,4723.7998046875,11927.1328125,9398.240234375,11463.3525390625,9037.44140625,7279.19775390625,10128.6162109375,5670.43994140625,13178.9873046875,11733.455078125,15659.78125,8714.416015625,12838.57421875,14762.6484375,16400.369140625,18210.0390625,14770.203125,13581.828125,16449.005859375,16201.6025390625,4744.11474609375,NA,8478.7783203125,8022.28271484375,9590.9326171875,14697.6748046875,12871.39453125,11618.0732421875,14004.849609375,6403.6689453125,8208.646484375,17905.34765625
3361,315,327.5,"[C15H32NO10]+",386.20207,"C15H28O10_M+NH4",11783.6572265625,13217.755859375,4805.87255859375,10642.2177734375,359699.78125,257813.75,276951.90625,273863.96875,264306.84375,286103.90625,232939.953125,247015.96875,207476.25,177982.296875,189456.265625,169901.890625,170950.34375,172208.796875,16886.708984375,12635.017578125,10947.5703125,20115.43359375,19117.146484375,20250.236328125,15469.3203125,26338.03125,14877.4501953125,11161.5771484375,23799.8125,17228.140625,11913.8408203125,16879.818359375,20457.787109375,1614237.75,927890.0625,1359146.125,1249749.625,14640.8876953125,16937.06640625,13739.4296875,13223.8896484375,14593.0869140625,17531.330078125,12167.41796875,15532.7548828125,20254.41796875,17148.513671875,13880.8828125,16471.404296875,16706.986328125,22589.18359375,21829.6796875,24935.640625,28205.23046875,16516.1484375,25489.79296875,14363.947265625
3362,317.5,327.5,"[C21H40NO5]+",386.2901,"C21H39NO5_M+H; C21H36O5_M+NH4",NA,NA,NA,NA,222852.875,226386.765625,208370.953125,213508.0625,222149.96875,207282.703125,233354.4375,219135.1875,199703.6875,186885.125,169696.21875,186158.90625,166460.4375,131292,153118.203125,402616.8125,170259.328125,314808.4375,367258.03125,192391.453125,324296.5,376809.25,675610.9375,127763.0546875,1161625.375,144216.875,188977.640625,311419.25,89497.2109375,92729.359375,81640.90625,86501.2734375,88877.9609375,159015.921875,79833.7265625,268424.78125,83801.171875,165721.671875,160755.421875,86964.0625,176305.5,328015.21875,202655.265625,262643.625,65828.53125,153105.921875,180922.3125,148308.203125,448823.6875,212360.1875,128551.2421875,91931.9140625,133283.953125
3363,305,315,"[C22H44NO4]+",386.32648,"C22H40O4_M+NH4; C22H43NO4_M+H",NA,NA,NA,NA,41142.09375,39351.11328125,45910.5703125,40697.078125,44622.73828125,43253.26171875,35051.44140625,38911.17578125,55754.42578125,52065.125,41683.875,46401.3046875,38386.81640625,36905.80859375,74853.84375,87670.46875,104202.125,49749.66796875,58815.671875,50989.171875,86574.625,31785.787109375,35793.8359375,32009.201171875,55401.02734375,47916.296875,36629.671875,44749.9453125,32344.75390625,35008.35546875,37132.953125,30774.484375,48131.46484375,83022.3828125,26988.361328125,207832.5625,83093.8671875,13265.0908203125,18201.396484375,14242.4111328125,15493.634765625,27774.576171875,29734.025390625,32641.515625,13755.17578125,60982.9921875,55630.70703125,37507.421875,68816.515625,16646.45703125,14128.6689453125,13530.68359375,14662.2802734375
3368,52.5,67.5,"[C20H38NO6]+",388.26936,"C20H34O6_M+NH4",16719.97265625,8645.375,NA,9152.2919921875,746710.75,728303.875,763796.1875,735809.8125,724839.6875,788648.9375,698061.4375,766939.25,785409.6875,754773.8125,806362.1875,729444.75,790453.0625,737842.25,529272.6875,592721.5625,738400.4375,1089700.25,NA,1149149,484079.46875,1214597.375,841260.625,871503.5625,1181292,728641.625,970627.5625,561463.8125,914991.3125,876318.5,972905,1067974.875,1102224.375,656783.1875,737094.1875,1429018.5,727949.375,979886.625,363286.65625,973474.8125,1179924.625,780924.5625,521420.15625,75836.7421875,757500.4375,1032658.25,652179.3125,1306996.875,690536.5625,1161358.375,1112049.875,992556.875,231574.59375
3371,265.46224289598,279.58947672,"[C16H38NO9]+",388.25411,"C16H34O9_M+NH4",1190605.75,1387535.375,NA,824243.0625,77357152,77328912,81283448,81084968,80750272,77317800,82148824,79114976,79009520,84714792,82578608,82483520,82830056,80459992,723186.25,757875.1875,573100.3125,4586903.5,486272.625,1687663.5,1048056.75,2126891.5,969823.0625,1093410.75,1238023.25,735389.625,889399.3125,461304.59375,623205.625,437598560,429299680,397216224,414220256,1471001.75,948315.25,929384.875,1027321.25,790855.875,1353605,542897.8125,534705.625,2947773,2412040.25,1210673.125,1165666.5,406026.9375,740293.1875,847544.5625,851729.1875,1430164.5,586514.9375,2614320,607968
3372,279.58947672,300.13960221866,"[C16H38NO9]+",388.25411,"C16H34O9_M+NH4",1190605.75,1387535.375,NA,824243.0625,77357152,77328912,81283448,81084968,80750272,77317800,82148824,79114976,79009520,84714792,82578608,82483520,82830056,80459992,723186.25,757875.1875,573100.3125,4586903.5,486272.625,1687663.5,1048056.75,2126891.5,969823.0625,1093410.75,1238023.25,735389.625,889399.3125,461304.59375,623205.625,437598560,429299680,397216224,414220256,1471001.75,948315.25,929384.875,1027321.25,790855.875,1353605,542897.8125,534705.625,2947773,2412040.25,1210673.125,1165666.5,406026.9375,740293.1875,847544.5625,851729.1875,1430164.5,586514.9375,2614320,607968
3374,272.56897513602,285.40978212798,"[C27H50N]+",388.39377,"C27H46_M+NH4",80635.3671875,91719.6328125,NA,63625.7734375,606542.5625,713308.3125,724064.625,709956.8125,839853.1875,819621.125,882531.5,955700.6875,1093886.625,1122950.5,983376.25,1359432.25,1044786.75,1194086.125,1016707.625,2550174.75,1754667,1771680.25,65819.328125,815340.0625,1005524.0625,2064668.125,1201530.125,1836282.75,1263524.125,972081.75,303174.9375,268472.78125,693427.5,389619.71875,608616.125,725988.4375,949516.875,891096.3125,406027.8125,1757401.625,1500397.5,368944.6875,287009.09375,1210897,1172333.75,1843859.75,1527973.375,155048.953125,584800.5,801804.6875,812705.8125,785119.875,515963.125,557985.875,1075609.375,876595,185222.09375
3375,317.5,327.5,"[C21H42NO5]+",388.30575,"C21H41NO5_M+H",NA,NA,NA,NA,96182.5859375,103704.5625,74797.765625,91430.78125,89054.7578125,90238.625,86361.4609375,101333.34375,80781.9609375,76626.8671875,64072.28515625,57449.6171875,54047.828125,57499.5859375,91396.0703125,213299.34375,96269.1796875,132229.171875,157845.703125,77387.3125,170013.890625,90819.1328125,176090.453125,53344.88671875,299207.6875,53281.76953125,66490.734375,115339.3828125,34966.078125,48817.25,41217.48046875,53320.15234375,63239.37890625,79293.375,45467.8359375,165707.9375,40833.5625,45891.0625,50972.953125,24213.98046875,55172.15234375,108123.6171875,86689.6640625,93617.34375,34337.0078125,70139.7109375,76425.34375,70982.9453125,199417.984375,73395.671875,72545.015625,35850.49609375,49283.015625
3377,55,65,"[C20H40NO6]+",390.28501,"C20H36O6_M+NH4",NA,NA,NA,NA,766310,726024.9375,751779.9375,751003.5625,690141.0625,729823.6875,756995.3125,668398,602537.625,756443.5,643775.1875,696519.8125,720215,629391.4375,553171.1875,552996.125,719763,1165721,NA,1014448.1875,586269,1124516.5,843432.375,941582.8125,1153042,644801.25,825224.8125,533007.4375,905012.4375,770967.75,852361.375,898834.0625,987798.75,635384,670998.375,1325961.5,683880.9375,845875.25,293146.21875,910359.625,1122455.875,653602,505965.5,62730.015625,804775,1066303,655674.3125,1157167.75,735421.4375,1128936.625,1081262.625,908119.125,229027.78125
3379,270,280,"[C22H48NO4]+",390.35778,"C22H44O4_M+NH4",NA,NA,NA,NA,31035.521484375,30016.5390625,44143.51953125,43747.0703125,37312.66015625,44290.0859375,36668.45703125,54470.13671875,49590.38671875,32473.486328125,54279.671875,44024.98046875,51361.28125,64237.078125,17961.943359375,25173.765625,22482.365234375,NA,NA,NA,34536.34765625,21761.755859375,12398.0595703125,35748.0234375,47818.7890625,13947.1337890625,NA,NA,25572.3125,NA,23506.900390625,NA,28418.294921875,NA,NA,NA,NA,NA,26507.998046875,48759.40625,NA,13658.470703125,127113.8515625,385502.625,NA,NA,NA,NA,NA,NA,27718.494140625,55739.07421875,37624.28515625
3380,315,327.5,"[C15H28NaO10]+",391.15747,"C15H28O10_M+Na",6396.72509765625,4627.00244140625,NA,3731.45727539062,45350.99609375,92525.84375,78179.2890625,89076.9453125,89315.921875,89274.0625,68598.71875,71731.9609375,77252.1484375,65836.3515625,58485.9921875,67938.7578125,69661.015625,68949.8515625,6992.78759765625,4347.412109375,6324.986328125,9315.24609375,6434.36181640625,NA,7883.60205078125,15007.93359375,8163.630859375,5549.58349609375,5741.10302734375,5763.29345703125,NA,8149.50341796875,NA,542544.125,373640.3125,387480.34375,405983.28125,NA,8247.23046875,8131.9765625,NA,NA,7439.9716796875,7898.98486328125,5951.99609375,9286.1640625,8832.47265625,8197.341796875,NA,10144.6416015625,NA,8342.2998046875,10399.9638671875,13254.927734375,5823.3603515625,13112.5634765625,8228.435546875
3381,315,330,"[C21H27O5S]+",391.15737,"C21H28O6S_M+H-H2O",6396.72509765625,4627.00244140625,NA,3731.45727539062,45350.99609375,92525.84375,78179.2890625,89076.9453125,89315.921875,89274.0625,68598.71875,71731.9609375,77252.1484375,65836.3515625,58485.9921875,67938.7578125,69661.015625,68949.8515625,6992.78759765625,4347.412109375,6324.986328125,9315.24609375,6434.36181640625,NA,7883.60205078125,15007.93359375,8163.630859375,5549.58349609375,11859.6435546875,5763.29345703125,NA,8149.50341796875,NA,542544.125,373640.3125,387480.34375,405983.28125,NA,8247.23046875,8131.9765625,NA,NA,7439.9716796875,7898.98486328125,5951.99609375,9286.1640625,8832.47265625,8197.341796875,NA,10144.6416015625,NA,8342.2998046875,10399.9638671875,13254.927734375,5823.3603515625,13112.5634765625,8228.435546875
3382,315,335,"[C25H28ClN2]+",391.19355,"C25H27ClN2_M+H",9343.60546875,11831.2451171875,5401.1259765625,7261.28125,39276.6328125,43391.96484375,35283.0625,49861.73046875,54807.390625,39389.453125,44632.4921875,55541.95703125,43687.15625,41897.06640625,40883.28515625,48051.2890625,44115.625,40867.203125,45326.33203125,50915.984375,62871.5,66579.5625,89914.59375,59526.4296875,102645.75,46610.18359375,43086.8203125,39359.19140625,44943.22265625,44636.04296875,42375.5703125,51252.03125,44656.88671875,44594.50390625,46554.01171875,36212.02734375,53092.84765625,47036.12109375,37684.0078125,49987.53515625,23020.130859375,50027.27734375,54194.78515625,45529.34765625,67509.328125,71117.484375,107149.3515625,76072.6796875,87148.015625,51608.3515625,49374.6484375,59033.59375,30940.482421875,41684.55859375,59902.3828125,69605.25,34632.8984375
3384,79.00942975998,94.812811008,"[C24H39O4]+",391.28429,"C24H40O5_M+H-H2O; C24H38O4_M+H",104614.9921875,105277.9765625,NA,82511.1484375,117027.21875,116139.828125,120461.96875,144516.046875,113025.5859375,111902.078125,97713.4375,110050.296875,84040.96875,102590.9140625,99764.4296875,102976.078125,109865.4609375,109423.5859375,123290.8671875,93177.1640625,172921.71875,103810.375,162031.625,97940.15625,110798.3125,132078.078125,107432.6171875,132766.90625,92378.3671875,129016.3046875,117539.9921875,97182.171875,112443.890625,128211.2421875,183207.3125,164988.921875,156842.5625,108579.0078125,166792.046875,85713.9375,148738.6875,125949.7421875,98133.890625,129670.5,131288.171875,97643.7421875,97266.6953125,107715.765625,227200.90625,103929.171875,88758.453125,110086.609375,82121.09375,135131.828125,120201.1015625,166816.953125,154551.390625
3385,302.5,317.5,"[C23H38NO4]+",392.27953,"C23H34O4_M+NH4; C23H39NO5_M+H-H2O; C23H37NO4_M+H",NA,NA,NA,NA,91020.1015625,100749.25,109749.9765625,112686.484375,106855.453125,100858.9453125,89309.40625,113958.84375,104495.0234375,106967.7578125,138816.921875,108631.203125,114348.046875,110669.578125,113840.03125,329994.5,125167.6328125,102640.9140625,204222.25,77960.34375,77778.65625,231214.328125,274502.40625,104423.609375,334105.375,143091.203125,155404.90625,163175.484375,123100.625,72154.9453125,82737.2421875,79985.6484375,88152.75,78709.6875,55339.34765625,134031.703125,54767.421875,178994.015625,133696.046875,117979.2578125,130987.5703125,114954.671875,83817.25,88016.1953125,74355.6953125,173794.75,181517.359375,106867.140625,191009.375,140766.15625,97106.2734375,108303.9765625,115756.1171875
3386,360,372.5,"[C17H22NaO9]+",393.1156,"C17H22O9_M+Na",8216.171875,10906.921875,NA,NA,368245.9375,375332.8125,435998,342910.53125,386003.75,456071.46875,424979.5625,409866.90625,428037.78125,455238.4375,463223.6875,476411.78125,499883.75,492040.84375,6934.08935546875,NA,10708.861328125,NA,NA,20828.205078125,6202.79248046875,53139.1953125,9372.443359375,7994.25244140625,37964.29296875,NA,13782.1025390625,NA,15664.234375,7066845.5,4549750.5,4467470,3504759.5,9529.2021484375,13368.69921875,12815.142578125,9323.7802734375,NA,NA,10882.0078125,9597.4921875,7342.3349609375,13836.5966796875,10389.2607421875,12547.951171875,18663.666015625,22176.279296875,31772.50390625,17563.716796875,42361.80078125,18718.70703125,39895.21484375,11303.572265625
3387,340,347.5,"[C18H26NaO8]+",393.15199,"C18H26O8_M+Na",NA,NA,NA,NA,12514.0869140625,13416.685546875,13625.0595703125,15685.5986328125,18552.755859375,12655.7314453125,14216.498046875,19192.8671875,21250.3515625,16295.55078125,19728.482421875,26463.716796875,14882.16015625,23248.880859375,19286.544921875,20646.64453125,17908.93359375,15269.4677734375,19785.650390625,19784.6640625,25322.94140625,19369.47265625,18780.248046875,23300.30859375,13296.43359375,13877.8876953125,16926.82421875,23522.923828125,15035.9619140625,21522.408203125,18600.63671875,18740.513671875,18642.740234375,22143.44921875,21672.10546875,19309.70703125,22155.505859375,15801.1455078125,20021.0390625,18260.9140625,15220.7734375,18709.0859375,15172.5146484375,24869.078125,19365.1015625,22066.91796875,14011.3154296875,20577.57421875,13689.115234375,23837.0546875,23833.55078125,29225.310546875,26449.857421875
