"SOIidx","start","end","formula","mass","anot","Bf_1","Bf_2","Bi_1","Bi_2","QC_00","QC_01","QC_02","QC_03","QC_04","QC_05","QC_06","QC_07","QC_08","QC_09","QC_10","QC_11","QC_12","QC_13","Suero_C01_08","Suero_C02","Suero_C03","Suero_C04","Suero_C05","Suero_C06","Suero_C07","Suero_P1_V1","Suero_P1_V3_5","Suero_P1_V4","Suero_P1_V6","Suero_P2_V1","Suero_P2_V3_5","Suero_P2_V4","Suero_P2_V6","Suero_P3_V1","Suero_P3_V3_5","Suero_P3_V4","Suero_P3_V6","Suero_P4_V1","Suero_P4_V3_5","Suero_P4_V4","Suero_P4_V6","Suero_P5_V1","Suero_P5_V3_5","Suero_P5_V4","Suero_P5_V6","Suero_P6_V1","Suero_P6_V3_5","Suero_P6_V4","Suero_P6_V6","Suero_P7_V1","Suero_P7_V3_5","Suero_P7_V4","Suero_P7_V6","Suero_P8_V1","Suero_P8_V3_5","Suero_P8_V4","Suero_P8_V6"
1990,278.56347128,305.307012688,"[C16H31O3]-",271.22787,"C16H32O3_M-H",7885.75634765625,7832.73486328125,3490.86108398438,10324.0908203125,115031.453125,107901.390625,106302.6953125,115732.2890625,109525.84375,104524.71875,114606.0390625,117740.4453125,112371.5078125,109981.3984375,114446.625,124707.2890625,109397.875,117947.296875,105214.09375,234836.03125,127288.9296875,124385.28125,124069.171875,127385.640625,141944.4375,95380.3984375,92937.3359375,75243.265625,100593.75,84818.546875,63760.078125,67954.3359375,57259.671875,114425.921875,96698.3203125,77967.5625,88008.2109375,115329.484375,103165.1484375,179642.796875,94095.09375,51533.515625,79760.875,63907.00390625,77557.2890625,148837.234375,124022.3359375,136306.359375,90607.6171875,153696.78125,144712.75,114413.375,141269.4375,87360.1953125,76683.8515625,62523.0234375,62029.27734375
1991,135,147.5,"[C12H15O7]-",271.08233,"C12H16O7_M-H; C12H18O8_M-H2O-H",NA,NA,NA,NA,18134.525390625,16698.990234375,17859.765625,9746.0068359375,11464.380859375,11135.01953125,12505.341796875,11850.673828125,11513.1015625,19017.107421875,9712.7470703125,9232.5927734375,14591.2822265625,10808.4951171875,NA,31824.1328125,29787.375,41429.5,18413.541015625,22773.259765625,11939.2724609375,NA,NA,NA,NA,38071.96484375,23815.064453125,22230.681640625,23374.431640625,NA,NA,NA,NA,NA,NA,NA,11518.46484375,NA,NA,NA,NA,14188.8955078125,18608.11328125,13210.640625,17921.853515625,36130.61328125,22159.384765625,31391.16015625,20839.1953125,NA,NA,NA,NA
1992,111.79699927998,137.24170702398,"[C16H31O3]-",271.22787,"C16H32O3_M-H",46017.2421875,45779.859375,NA,46764.703125,206301.734375,238118.84375,210687.28125,272827.96875,261265.453125,233281.09375,226694.09375,218247.578125,268446.125,241422.453125,235485.515625,234497.984375,234288.515625,232341.703125,82265.140625,165795.3125,97763.2421875,122271.2421875,119106.734375,195037.046875,129148.375,104876.921875,98609.328125,64127.1015625,180911.484375,148100.046875,68863.7421875,157916.34375,101132.5859375,135578.671875,82187.3828125,68709.96875,125156.875,82191.671875,128507.7578125,178464.484375,89192.28125,84132.8671875,60451.41015625,70012.359375,66558.9765625,120419.1796875,148968.859375,137821.875,33267.8828125,183224.921875,215784.90625,174310.875,339442.78125,58360.96484375,45491.046875,51069.3828125,34529.43359375
1993,137.24170702398,153.022383864,"[C16H31O3]-",271.22787,"C16H32O3_M-H",36666.70703125,36401.1171875,NA,38869.90234375,147311.09375,143825.59375,163317,140716.84375,176946.8125,163593.53125,150861.75,165236.34375,193504.46875,178819.984375,160920.109375,185200.703125,234288.515625,198651.859375,58531.98828125,118244.875,95848.4140625,85006.9765625,87322.703125,150534.65625,87730.3359375,65905.9921875,76404.4609375,55058.45703125,136922.265625,126071.4609375,49381.125,126279.65625,89040.5546875,96902.03125,67328.140625,57266.08203125,82379.8515625,71858.5078125,81743.1640625,120769.3046875,82526.9140625,48876.7578125,38538.140625,55718.859375,45710.921875,82858.9765625,133085.828125,103431.53125,21857.458984375,135878.296875,176808.796875,130791.7109375,256379.234375,40181.7265625,29019.48046875,31545.98828125,26937.201171875
1994,251.819929872,278.56347128,"[C16H31O3]-",271.22787,"C16H32O3_M-H",11706.0810546875,12013.806640625,7881.17529296875,17488.595703125,115031.453125,107901.390625,106302.6953125,115732.2890625,109525.84375,104524.71875,114606.0390625,117740.4453125,112371.5078125,109981.3984375,114446.625,124707.2890625,109397.875,117947.296875,105214.09375,234836.03125,127288.9296875,124385.28125,124069.171875,127385.640625,141944.4375,95380.3984375,92937.3359375,75243.265625,100593.75,84818.546875,63760.078125,67954.3359375,57259.671875,114425.921875,96698.3203125,77967.5625,88008.2109375,115329.484375,103165.1484375,179642.796875,94095.09375,51533.515625,79760.875,63907.00390625,77557.2890625,148837.234375,124022.3359375,136306.359375,90607.6171875,153696.78125,144712.75,114413.375,141269.4375,87360.1953125,76683.8515625,62523.0234375,62029.27734375
1995,97.5,117.5,"[C8H15ClNO7]-",272.05425,"C8H15NO7_M+Cl",NA,NA,NA,NA,69367.1171875,50934.16015625,47729.640625,49084.9921875,37293.7421875,37389.05078125,38347.6640625,46567.82421875,25056.49609375,19707.2890625,19853.662109375,23531.478515625,21304.267578125,20877.447265625,93502.8984375,144364.171875,79556.328125,133707.671875,143649.890625,86520.3203125,79982.6953125,53410.88671875,81791.4609375,65480.29296875,96872.7421875,67039.9921875,96516.703125,74125.1484375,97382.9140625,91626.1875,43901.10546875,54146.8359375,64384.01953125,116157.4296875,89141.671875,102280.609375,80705.2421875,37566.64453125,69545.734375,68209.21875,73172.609375,63255.08203125,67091.984375,93476.2734375,33948.015625,73405.984375,84496.84375,60314.23828125,110289.953125,62882.7890625,49365.8515625,55809.1328125,60839.83203125
1996,122.5,137.5,"[C8H15ClNO7]-",272.05425,"C8H15NO7_M+Cl",NA,NA,NA,NA,41219.6875,36046.5703125,31341.5078125,28020.927734375,33583.09765625,25977.28515625,22875.3203125,20498.33984375,18525.86328125,14702.1416015625,27988.26953125,12390.0458984375,21304.267578125,16314.2236328125,51269.4296875,89942.5234375,49673.30078125,89526.8125,90703.0703125,45187.5,52434.45703125,41782.39453125,46366.98828125,43410.31640625,54797.53515625,43046.5859375,50026.96875,45771.74609375,45853.4375,71643.3984375,33214.55078125,33805.44921875,32641.798828125,49936.19921875,44287.56640625,83083.421875,48624.2734375,28316.47265625,33085.109375,34973.58984375,44925.0234375,39358.58203125,36638.7109375,41800.1640625,28746.205078125,37709.44921875,55701.37890625,37113.4453125,46637.09765625,35504.23046875,29872.216796875,32690.208984375,41560.23046875
1997,72.5,90,"[C8H15ClNO7]-",272.05425,"C8H15NO7_M+Cl",NA,NA,NA,NA,69367.1171875,50934.16015625,47729.640625,49084.9921875,37293.7421875,37389.05078125,32476.546875,34330.15625,20392.4609375,29850.587890625,12195.1728515625,17145.765625,19175.90625,23168.59765625,37947.49609375,144364.171875,79556.328125,133707.671875,143649.890625,86520.3203125,79982.6953125,53410.88671875,81791.4609375,65480.29296875,96872.7421875,67039.9921875,38209.88671875,74125.1484375,97382.9140625,91626.1875,8620.0703125,50675.046875,64384.01953125,116157.4296875,40995.46875,124362.0859375,80705.2421875,37566.64453125,69545.734375,68209.21875,32743.228515625,63255.08203125,16516.828125,93476.2734375,17161.716796875,32029.064453125,84496.84375,60314.23828125,110289.953125,62882.7890625,49365.8515625,55809.1328125,60839.83203125
1998,347.5,375,"[C14H14N3OS]-",272.08631,"C14H15N3OS_M-H",NA,NA,NA,NA,31543.638671875,32219.07421875,32867.421875,35094.375,31998.943359375,31310.20703125,31342.134765625,33917.62109375,35935.9140625,35638.06640625,33620.44140625,32729.1484375,36777.89453125,36492.37109375,48055.6015625,49319.51953125,51731.41796875,37107.88671875,54051.4921875,42614.18359375,47716.4765625,42537.1015625,42027.57421875,36954.2109375,34236.04296875,36559.2109375,44569.51953125,34732.9140625,38329.41796875,34804.1796875,36972.5625,33919.4453125,33415.7265625,32545.48046875,38723.50390625,95037.7578125,42285.43359375,31073.90625,42193.30859375,30681.603515625,39155.48046875,41874.60546875,37731.37109375,32679.423828125,39641.58203125,34830.98828125,39704.47265625,36223.7890625,35230.74609375,37121.9140625,34070.4921875,37796.765625,29636.8828125
1999,380,392.5,"[C11H22N5O3]-",272.17281,"C11H23N5O3_M-H",NA,NA,NA,NA,22700.931640625,29732.98046875,26890.357421875,26074.287109375,24591.15625,35829,26254.716796875,28482.23046875,30886.447265625,28054.166015625,29497.59375,36339.7265625,42473.25390625,38953.06640625,26256.591796875,9025.126953125,34852.8984375,13500.0087890625,NA,27565.541015625,4706.09375,21838.705078125,24338.455078125,16754.6796875,27137.408203125,23845.509765625,27471.4296875,21326.564453125,23685.05078125,39091.60546875,37210.73046875,46174.94140625,29996.650390625,30373.009765625,44572,57579.578125,39755.89453125,31119.58984375,36796.21875,30122.169921875,39562.6875,25069.046875,7695.75048828125,15506.2490234375,18188.583984375,44260.91015625,40121.6640625,50633.0546875,55287.2109375,35470.1171875,30063.38671875,22366.822265625,23978.70703125
2000,352.626286224,372.00050821599,"[C11H11Cl2N2O2]-",273.01976,"C11H14Cl2N2O3_M-H2O-H; C11H11ClN2O2_M+Cl",5483.38623046875,5769.9228515625,2401.140625,NA,42604.14453125,58070.70703125,68808.015625,41293.7578125,26364.171875,32259.439453125,63615.9609375,56825.94921875,64617.87890625,69807.0390625,53950.04296875,63782.50390625,58676.41015625,62563.015625,56532.33203125,64122.921875,55131.984375,57492.3125,82660.9921875,49257.58984375,58318.70703125,69875.4140625,72097.7421875,70666.9765625,75062.9453125,52556.04296875,62553.10546875,62851.203125,65682.828125,69379.765625,57579.75,65651.9140625,54445.96484375,45278.6796875,46867.19921875,48233.52734375,57792.5,71338.21875,71962.9609375,59128.86328125,55739.1640625,52385.44140625,62676.65234375,58997.5,74367.578125,53585.21484375,58987.1640625,58075.96875,53641.0234375,70355.4375,59433.5703125,65618.78125,53897.67578125
2004,267.5,282.5,"[C10H16N3O6]-",274.10446,"C10H17N3O6_M-H",NA,NA,NA,NA,16846.33984375,18213.390625,18709.8671875,16248.6318359375,16165.7041015625,16471.23828125,19982.40625,20499.79296875,20125.11328125,20060.19140625,16099.3818359375,18156.076171875,21284.466796875,22942.15625,21549.66796875,22404.767578125,26398.251953125,24672.7578125,25127.06640625,16006.56640625,20828.9140625,23276.95703125,16408.33984375,17542.015625,14635.033203125,14762.0595703125,26409.40625,14233.212890625,19954.3828125,26606.59765625,26166.11328125,24213.111328125,24289.3671875,15519.7666015625,15128.9599609375,34296.65234375,24675.212890625,16886.4140625,24418.8359375,15549.70703125,19920.287109375,30265.12109375,19761.306640625,14550.578125,17826.298828125,17781.43359375,22953.302734375,17704.658203125,17353.73828125,14586.8525390625,21439.61328125,20231.095703125,14352.03515625
2005,357.5,385,"[C10H16N3O6]-",274.10446,"C10H17N3O6_M-H",NA,NA,NA,NA,14437.2060546875,13903.185546875,13439.1240234375,13783.384765625,12338.5546875,12860.9853515625,11980.1162109375,12930.8701171875,13742.359375,12129.7919921875,10201.423828125,11014.4326171875,10921.46875,11088.7421875,15891.259765625,26284.31640625,14615.5380859375,13908.2607421875,28856.564453125,15313.400390625,21220.27734375,16352.224609375,13937.73828125,11617.123046875,11902.3369140625,13466.6796875,15765.65234375,16547.130859375,18950.50390625,15556.25390625,11078.775390625,11616.2529296875,9120.4521484375,13759.5361328125,12368.568359375,22499.83984375,12713.4072265625,10999.3681640625,15323.6259765625,10536.0341796875,13647.5439453125,15638.0673828125,8808.587890625,11063.095703125,13840.966796875,13327.59375,15488.33203125,14146.408203125,11364.3623046875,13698.6005859375,12065.8154296875,12795.6103515625,13058.9560546875
2006,155,175,"[C10H12ClN2O5]-",275.04402,"C10H12N2O5_M+Cl",NA,NA,NA,NA,19087.2421875,20250.546875,24569.720703125,29271.1015625,18529.052734375,21302.1015625,17524.6328125,23180.83984375,17203.6328125,24453.533203125,26642.400390625,22158.25,29458.271484375,23507.294921875,19925.716796875,30928.9375,22320.1640625,15413.6455078125,29227.1875,13052.79296875,22077.96484375,19719.478515625,18754.69140625,17657.966796875,28589.716796875,19088.37890625,27051.755859375,16980.986328125,22449.38671875,19141.923828125,15509.4658203125,30424.3125,16122.5029296875,18757.515625,18057.455078125,24347.181640625,21310.31640625,21171.986328125,29755.7578125,23706.74609375,23186.892578125,18678.505859375,22169.09765625,22660.0390625,21992.478515625,20062.75390625,18933.748046875,16701.423828125,23867.21484375,18430.294921875,20935.783203125,18814.126953125,27638.83203125
2007,182.5,205,"[C10H12ClN2O5]-",275.04402,"C10H12N2O5_M+Cl",NA,NA,NA,NA,19340.966796875,17867.1015625,24569.720703125,17028.396484375,15601.072265625,20080.4609375,16261.0908203125,19121.681640625,18300.353515625,18822.74609375,26642.400390625,22158.25,20851.638671875,19913.150390625,15210.107421875,18738.80859375,22320.1640625,15413.6455078125,29227.1875,19261.34765625,16295.35546875,19277.517578125,14155.1748046875,14953.822265625,24903.515625,19219.28125,27051.755859375,25960.18359375,22449.38671875,20487.685546875,16297.5703125,20700.306640625,21045.94921875,23126.24609375,19767.44921875,30514.123046875,19530.751953125,21171.986328125,26969.263671875,16719.69140625,16449.998046875,18041.50390625,16075.5576171875,22660.0390625,23174.6875,16433.201171875,18933.748046875,18926.6015625,17353.478515625,18430.294921875,23344.748046875,18438.703125,27638.83203125
2008,205,227.5,"[C10H12ClN2O5]-",275.04402,"C10H12N2O5_M+Cl",NA,NA,NA,NA,15143.0908203125,11976.6064453125,12571.7587890625,13856.3974609375,12343.5927734375,9952.8896484375,11830.2099609375,12079.8642578125,17214.904296875,12156.8271484375,13297.25,14934.029296875,15161.9814453125,14940.642578125,15210.107421875,17678.765625,17423.875,10754.3203125,14473.5751953125,11403.4599609375,15510.4658203125,16439.83203125,14155.1748046875,14064.1240234375,17558.32421875,12040.5185546875,15547.8291015625,11745.8759765625,13455.330078125,14710.685546875,10356.6962890625,15822.1298828125,11803.634765625,9708.482421875,13866.2060546875,21492.861328125,19530.751953125,12157.650390625,14067.984375,10507.2841796875,14609.1396484375,13629.9287109375,15376.7216796875,10937.7236328125,15615.4296875,14972.166015625,14941.720703125,12348.3759765625,11661.0341796875,14020.927734375,14207.5263671875,14116.322265625,6790.22900390625
2009,295,320,"[C8H16ClO8]-",275.05392,"C8H16O8_M+Cl",NA,NA,NA,NA,11218.84375,11791.9638671875,14400.62109375,12190.076171875,11644.9580078125,12799.5615234375,11351.0576171875,12126.7734375,11609.4521484375,12204.59375,10744.2509765625,10407.921875,10629.162109375,10486.7900390625,14228.62109375,8189.490234375,6355.478515625,10023.1552734375,3055.17309570312,4465.59326171875,11044.7958984375,9124.71484375,9766.302734375,10301.546875,9267.2158203125,8414.900390625,10745.03125,8826.162109375,9206.4462890625,17651,12629.443359375,9489.107421875,12656.0302734375,8599.337890625,5665.54833984375,4441.775390625,9973.99609375,11406.3681640625,12294.8662109375,10397.4970703125,13799.1513671875,9080.18359375,33457.390625,7792.984375,9227.2421875,11412.365234375,12002.5224609375,14524.55859375,12995.51171875,11908.7080078125,9819.267578125,11715.74609375,10147.1494140625
2010,292.5,300,"[C14H15N2O4]-",275.10373,"C14H16N2O4_M-H; C14H18N2O5_M-H2O-H",NA,NA,NA,NA,20989.30859375,23953.212890625,21421.29296875,20018.001953125,20014.767578125,23365.576171875,20360.099609375,19464.3203125,17613.75390625,19686.51171875,21298.0703125,17360.54296875,19591.3359375,17290.484375,14688.96875,9805.4716796875,10419.9248046875,12433.171875,14784.6298828125,11929.40625,14527.357421875,31048.970703125,15060.8466796875,19371.94140625,17713.751953125,28969.83203125,15794.5234375,13347.55859375,18932.201171875,13464.2255859375,12866.236328125,17988.08984375,16072.951171875,14147.560546875,6618.02783203125,15008.5791015625,13860.095703125,16463.404296875,16095.0576171875,17741.20703125,18899.341796875,8849.427734375,27022.716796875,16200.525390625,6706.43359375,18921.17578125,13780.3056640625,23275.498046875,8270.8544921875,31451.04296875,23966.25,28196.755859375,38784.53515625
2012,100,125,"[C18H27O2]-",275.2011,"C18H30O3_M-H2O-H; C18H28O2_M-H",10516.599609375,14616.5234375,NA,11135.3271484375,70565.6171875,91541.9375,85298.1796875,92559.65625,86622.0625,82428.484375,122711.0234375,74731.375,73477.5859375,80578.953125,118998.015625,93195.8203125,125600.7421875,77215.703125,13826.150390625,49454.453125,14000.2666015625,16074.970703125,40795.109375,100581.2109375,33697.296875,58223.59375,10401.83203125,66754.7578125,63141.83984375,124555.375,45717.0859375,100837.8046875,64822.25,19625.94921875,34946.37890625,29093.029296875,11802.0712890625,10135.24609375,67997.59375,71695.421875,10903.30859375,127688.3984375,69274.96875,39543.703125,119623.9375,6463.685546875,9121.7109375,35460.9453125,14392.66796875,9825.0888671875,65491.5859375,48895.44140625,34717.40625,124592.3359375,58984.25,77374.5234375,46282.22265625
2014,82.5,100,"[C9H9O8S]-",277.00236,"C9H10O8S_M-H",NA,NA,NA,NA,77016.046875,39829.703125,42552.1796875,52912.4921875,55242.0625,62549.9921875,45753.87109375,45055.46875,49606.21484375,53314.88671875,52888.08984375,63632.625,35462.44140625,53545.0546875,NA,NA,NA,26277.3125,NA,40710.078125,6018.423828125,NA,NA,15278.5810546875,17863.890625,27873.068359375,23843.6875,31820.90625,26247.25390625,15751.64453125,44934.76171875,8577.26171875,NA,43088.45703125,63245.078125,NA,NA,35345.73046875,62163.359375,32600.6484375,32507.111328125,NA,NA,NA,70201.28125,NA,NA,119020.2578125,31911.951171875,104131,141894.21875,173295.09375,159122.375
2018,317.36501235198,329.52258092802,"[C11H17BrClN]-",277.02384,"C11H17BrN_M+Cl",NA,NA,NA,NA,42447.5859375,44015.75390625,44394.83984375,43781.4140625,40091.49609375,40387.16796875,49997.29296875,39651.1171875,51393.45703125,44611.03515625,42458.83984375,50763.421875,56740.1640625,55671.66015625,48431.7265625,34766.46875,38833.69921875,43604.59765625,48285.4453125,46910.48046875,46847.4296875,63418.15625,62730.84765625,51758.828125,46461.20703125,44140.96875,49486.5,47478.5859375,51729.77734375,46730.30859375,58379.23828125,57680.63671875,49119.703125,35156.48046875,35760.98828125,41324.66015625,41411.609375,49934.69140625,50614.140625,49975.8203125,45842.92578125,45758.05078125,44131.66015625,40375.98828125,54689.59375,39193.58984375,40119.3671875,49872.92578125,42283.78515625,50607.94921875,44953.25390625,46818.87109375,43134.3671875
2020,287.5,300,"[C15H21N2O3]-",277.15577,"C15H22N2O3_M-H",NA,NA,NA,NA,584243.8125,547310.625,562498.125,532673.0625,537533.0625,529437.8125,539966.5,567931.625,558554.6875,551454,474618.75,505570.59375,531432.0625,549556.1875,475614.96875,357332.9375,453467.25,382619.09375,315083.84375,435439.4375,274065.78125,411123.8125,492820.15625,668830.125,223145.890625,446493.3125,157467.875,164468.328125,322340.8125,647768.25,643640.0625,619123.1875,915417,339973.71875,248329.875,259061.421875,233941.890625,131787.546875,193923.984375,337172.5625,408769.4375,227966.65625,988605.4375,504412.03125,111808.1640625,615817.8125,371452.71875,917241.9375,440571.4375,591865.8125,677621.875,699665.9375,774493.625
2021,285.56332916802,300.398048256,"[C18H29O2]-",277.21675,"C18H32O3_M-H2O-H; C18H30O2_M-H",13561.99609375,10736.244140625,5968.134765625,6946.0009765625,11454.0556640625,21669.291015625,18817.3125,18029.462890625,19976.75,16841.1015625,19054.0859375,22767.099609375,22195.25390625,20967.794921875,20550.876953125,19728.138671875,19342.89453125,19757.154296875,11947.9365234375,13247.0615234375,20378.013671875,17493.775390625,11297.0126953125,17304.7578125,13512.9443359375,19144.6640625,20541.5390625,16345.462890625,31089.166015625,24930.8203125,20900.5546875,21737.62109375,18636.962890625,11772.19140625,14990.0302734375,12854.283203125,14021.841796875,20136.1796875,16318.7333984375,20501.138671875,15559.4921875,18195.8828125,19593.576171875,18787.681640625,21640.1484375,24341.82421875,22329.693359375,20534.703125,14755.4951171875,19209.556640625,19135.052734375,14095.3056640625,19118.4453125,19450.48828125,24870.138671875,17809.94921875,14962.130859375
